,name,url,locations,website,28-06 jobs,28-06 employees
954,Crisp,https://www.welcometothejungle.co/fr/companies/crisp,Nantes,https://crisp.chat,0,5
955,Kobus Tech,https://www.welcometothejungle.co/fr/companies/kobus-tech,Paris,https://kobustech.com,1,11
956,Music Work,https://www.welcometothejungle.co/fr/companies/music-work,Paris,https://www.music-work.com,0,10
957,Connecting Food,https://www.welcometothejungle.co/fr/companies/connecting-food,Paris,https://connecting-food.com,1,7
958,Ayolab,https://www.welcometothejungle.co/fr/companies/ayolab,Paris,https://ayolab.com,2,10
959,La Pause Baskets,https://www.welcometothejungle.co/fr/companies/la-pause-baskets,Paris,https://lapausebaskets.fr,9,11
960,Whaller,https://www.welcometothejungle.co/fr/companies/whaller,Suresnes,https://whaller.com,1,10
961,Gwapit,https://www.welcometothejungle.co/fr/companies/gwapit,Paris,https://gwapit.com,5,7
962,Les Fils à Maman,https://www.welcometothejungle.co/fr/companies/les-fils-a-maman,Paris  Angers  Bordeaux  La Baule  Le Mans  Lille  Lyon  Montpellier  Nancy  Nantes  Rouen  Strasbourg  Sète,https://www.lesfilsamaman.com,8,11
963,Ikimo9.com,https://www.welcometothejungle.co/fr/companies/ikimo9,La Ciotat,https://www.ikimo9.com,1,10
964,Le Fooding,https://www.welcometothejungle.co/fr/companies/le-fooding,Paris,https://www.lefooding.com,2,11
965,Wellio,https://www.welcometothejungle.co/fr/companies/wellio,Paris,https://www.wellio.fr,3,14
966,Lyde Conseil,https://www.welcometothejungle.co/fr/companies/lyde-conseil,Issy-Les-Moulineaux,https://www.lyde-conseil.com,0,11
967,Cowash,https://www.welcometothejungle.co/fr/companies/cowash,Paris  Bordeaux  Lille  Nantes,https://cowash.fr,4,8
968,Stormz,https://www.welcometothejungle.co/fr/companies/stormz,Paris,https://stormz.me,0,8
969,Scalia,https://www.welcometothejungle.co/fr/companies/scalia,Paris  London,https://www.getscalia.com,0,8
970,BlueCargo,https://www.welcometothejungle.co/fr/companies/bluecargo,San Francisco  Paris,https://www.bluecargo.io,3,5
971,Papier Tigre,https://www.welcometothejungle.co/fr/companies/papier-tigre,Paris,https://www.papiertigre.fr,1,8
972,DIGI-PAYE,https://www.welcometothejungle.co/fr/companies/digi-paye,Paris,https://www.digi-paye.com,0,10
973,Fizzer,https://www.welcometothejungle.co/fr/companies/fizzer,Dives-Sur-Mer,https://www.fizzer.com,0,12
974,Pérenne’IT,https://www.welcometothejungle.co/fr/companies/perenne-it,Le Chesnay,https://www.perenne-it.fr,5,14
975,Ouistock,https://www.welcometothejungle.co/fr/companies/ouistock,Paris,https://www.ouistock.fr,4,8
976,CHIC DES PLANTES,https://www.welcometothejungle.co/fr/companies/chic-des-plantes,Paris,https://www.chicdesplantes.fr,1,8
977,GOURMET FOOD FRANCE,https://www.welcometothejungle.co/fr/companies/gourmet-food-france,Paris,https://www.gourmetfoodfrance.com,4,7
978,Furet Company,https://www.welcometothejungle.co/fr/companies/furet-company,Issy-Les-Moulineaux  Boulogne-Billancourt,https://www.furetcompany.com,0,6
979,Eurostaff Group,https://www.welcometothejungle.co/fr/companies/eurostaff-group,Paris,https://www.eurostaffgroup.com,8,14
980,Blueanchor.io,https://www.welcometothejungle.co/fr/companies/blueanchor-io,Paris  Verneuil Sur Seine,https://blueanchor.io,0,12
981,QuimeO,https://www.welcometothejungle.co/fr/companies/quimeo,Paris,https://www.quimeo.fr,1,8
982,Alveus,https://www.welcometothejungle.co/fr/companies/alveus,Paris,https://www.alveusclub.com,2,10
983,Powerspace,https://www.welcometothejungle.co/fr/companies/powerspace,Paris,https://powerspace.com,1,12
984,Sphères,https://www.welcometothejungle.co/fr/companies/spheres,Paris,https://www.wearespheres.com,1,12
985,SOWEFUND,https://www.welcometothejungle.co/fr/companies/sowefund,Paris,https://sowefund.com,1,10
986,Canard & Cie,https://www.welcometothejungle.co/fr/companies/canard-cie,Paris,https://www.canardetcie.com,1,11
987,Formi,https://www.welcometothejungle.co/fr/companies/formi,Clichy,https://www.formi.me,0,4
988,La Limonaderie de Paris,https://www.welcometothejungle.co/fr/companies/paris-cola,Nanterre,https://www.pariscola.fr,8,7
989,ABE,https://www.welcometothejungle.co/fr/companies/abe,Lieusaint  Lille  Paris,https://www.livingcolor.fr,0,8
990,Simundia,https://www.welcometothejungle.co/fr/companies/simundia,Paris,https://www.simundia.com,3,12
991,noCRM.io,https://www.welcometothejungle.co/fr/companies/nocrm,Paris,https://youdontneedacrm.com,3,10
992,WEEBY,https://www.welcometothejungle.co/fr/companies/weeby,Paris,https://www.weeby.fr,5,9
993,Firstage,https://www.welcometothejungle.co/fr/companies/firstage,Paris,https://www.firstage.tv,1,5
994,Impala,https://www.welcometothejungle.co/fr/companies/impala,Paris,https://impala.in,5,12
995,Gatling,https://www.welcometothejungle.co/fr/companies/gatling-corp,Paris,https://gatling.io,1,10
996,Onogone,https://www.welcometothejungle.co/fr/companies/onogone,Paris,https://www.onogone.com,1,6
997,Seald,https://www.welcometothejungle.co/fr/companies/seald,Paris,https://www.seald.io,1,8
998,IDEAGENCY,https://www.welcometothejungle.co/fr/companies/ideagency,Dardilly,https://www.ideagency.fr,3,8
999,Fluicity,https://www.welcometothejungle.co/fr/companies/fluicity,Paris  Bruxelles  Nice  Tours,https://www.flui.city,6,13
1000,Rendement Locatif,https://www.welcometothejungle.co/fr/companies/rendement-locatif,Bordeaux,https://www.rendementlocatif.com,3,11
1001,MyTrooperS,https://www.welcometothejungle.co/fr/companies/mytroopers,Paris,https://mytroopers.com,2,12
1002,Braineet,https://www.welcometothejungle.co/fr/companies/braineet,Paris,https://www.braineet.com,5,12
1003,LePantalon,https://www.welcometothejungle.co/fr/companies/lepantalon-1,Paris,https://www.lepantalon.fr,2,12
1004,Cocoworker,https://www.welcometothejungle.co/fr/companies/cocoworker,Paris,https://www.cocoworker.com,2,8
1005,Airsorted,https://www.welcometothejungle.co/fr/companies/airsorted,Paris,https://www.airsorted.uk,1,5
1006,100m.io,https://www.welcometothejungle.co/fr/companies/100m-io,Paris,https://100m.io,1,5
1007,ANGARDE,https://www.welcometothejungle.co/fr/companies/angarde,Paris,https://angarde-shoes.com,1,4
1008,Station W,https://www.welcometothejungle.co/fr/companies/station-w,Paris,https://www.stationw.com,1,8
1009,Kalios,https://www.welcometothejungle.co/fr/companies/kalios,Saint-Ouen  Londres  Lyon  Paca,https://www.mykalios.com,2,14
1010,NEOFACTO France,https://www.welcometothejungle.co/fr/companies/neofacto-france,Paris  Nancy,https://www.neofacto.com,2,10
1011,Snark Factory,https://www.welcometothejungle.co/fr/companies/snark-factory,Bordeaux,https://www.snarkfactory.fr,0,9
1012,Data Soluce,https://www.welcometothejungle.co/fr/companies/data-soluce,Paris  Toulouse,https://datasoluce.com,7,12
1013,Les Raffineurs,https://www.welcometothejungle.co/fr/companies/les-raffineurs,Paris,https://www.lesraffineurs.com,2,8
1014,Finance 3.1,https://www.welcometothejungle.co/fr/companies/finance-3-1,Paris,https://www.fin31.com,2,10
1015,Wistiki,https://www.welcometothejungle.co/fr/companies/wistiki,Paris,https://www.wistiki.com,3,10
1016,The Line,https://www.welcometothejungle.co/fr/companies/the-line,Paris,https://www.theline.fr,1,5
1017,Strapi,https://www.welcometothejungle.co/fr/companies/strapi,Paris,https://strapi.io,0,9
1018,École M,https://www.welcometothejungle.co/fr/companies/ecole-m,Paris,https://www.ecolem.fr,1,10
1019,Reelevant,https://www.welcometothejungle.co/fr/companies/reelevant,Paris,https://www.reelevant.com,5,8
1020,OfficeRiders,https://www.welcometothejungle.co/fr/companies/officeriders,Paris,https://www.officeriders.com,5,13
1021,Tilli,https://www.welcometothejungle.co/fr/companies/tilli,Paris,https://www.tilli.fr,1,8
1022,Ripple Motion,https://www.welcometothejungle.co/fr/companies/ripple-motion,Nantes,https://www.ripplemotion.fr,3,12
1023,Nooz Optics,https://www.welcometothejungle.co/fr/companies/nooz-optics,Paris  Bruxelles,https://www.nooz-optics.com,1,8
1024,ANGELSQUARE,https://www.welcometothejungle.co/fr/companies/angelsquare,Paris,https://www.angelsquare.co,2,14
1025,REZIN,https://www.welcometothejungle.co/fr/companies/rezin-wood,Paris,https://fr.rezinwood.com,1,6
1026,HERVE SAUZAY CONSEIL - HSC,https://www.welcometothejungle.co/fr/companies/herve-sauzay-conseil-hsc,Levallois-Perret,https://salondesseniors.com,0,6
1027,LABBE LAURELLI,https://www.welcometothejungle.co/fr/companies/labbe-laurelli,Paris,https://www.labbe-laurelli.com,0,7
1028,JEDHA,https://www.welcometothejungle.co/fr/companies/jedha,Paris  Lyon,https://jedha.co,2,4
1029,EALICO,https://www.welcometothejungle.co/fr/companies/ealico,Neuville-Sur-Oise  Champlan  Paris,https://www.ealico.com,0,10
1030,Petit Cube,https://www.welcometothejungle.co/fr/companies/petit-cube,Paris,https://petitcube.com,0,6
1031,KatchMe,https://www.welcometothejungle.co/fr/companies/katchme,Paris,https://www.katchme.fr,0,8
1032,WeLoop,https://www.welcometothejungle.co/fr/companies/weloop,Paris,https://www.weloop.io,0,9
1033,GitBook,https://www.welcometothejungle.co/fr/companies/gitbook,Lyon  Paris,https://www.gitbook.com,1,12
1034,Spectral,https://www.welcometothejungle.co/fr/companies/spectral,Arcueil  Evry,https://www.spectraltms.com,4,10
1035,Libheros,https://www.welcometothejungle.co/fr/companies/libheros,Paris,https://libheros.fr,7,10
1036,MYFLEXOFFICE,https://www.welcometothejungle.co/fr/companies/myflexoffice,Paris,https://www.myflexoffice.fr,3,5
1037,talkspirit,https://www.welcometothejungle.co/fr/companies/talkspirit,Paris  Montpellier,https://www.talkspirit.com,9,0
1038,ZEPRESENTERS,https://www.welcometothejungle.co/fr/companies/zepresenters,Paris,https://www.zepresenters.com,1,6
1039,Prochaine Escale,https://www.welcometothejungle.co/fr/companies/prochaine-escale,Paris,https://www.prochaine-escale.com,4,10
1040,Nutri&Co,https://www.welcometothejungle.co/fr/companies/nutri-co,Aix-En-Provence,https://nutriandco.com,3,8
1041,HYPIOS CI,https://www.welcometothejungle.co/fr/companies/hypios-ci,Paris,https://www.hypios-ci.com,0,7
1042,Blendy by Cogesten (BbyC),https://www.welcometothejungle.co/fr/companies/blendy-by-cogesten-bbyc,Paris,https://www.blendy.co,0,7
1043,Quorum,https://www.welcometothejungle.co/fr/companies/quorum,Paris  Bordeaux,https://www.quorum.co,3,11
1044,LeHibou,https://www.welcometothejungle.co/fr/companies/lehibou,Boulogne Billancourt  Grand Baie,https://www.lehibou.com,5,13
1045,Cogitax,https://www.welcometothejungle.co/fr/companies/cogitax,Bruxelles  La Hulpe,https://www.cogitax.be,2,6
1046,Lafayette Plug and Play,https://www.welcometothejungle.co/fr/companies/lafayette-plug-and-play,Paris,https://lafayetteplugandplay.com,1,11
1047,Hello Syndic,https://www.welcometothejungle.co/fr/companies/hello-syndic,Paris  Lyon,https://www.hello-syndic.fr,3,11
1048,BALTIC Watches,https://www.welcometothejungle.co/fr/companies/baltic-watches,Paris,https://www.baltic-watches.com,1,4
1049,idomed,https://www.welcometothejungle.co/fr/companies/idomed,Paris,https://idomed.fr,6,6
1050,BAPBAP,https://www.welcometothejungle.co/fr/companies/bapbap,Paris,https://www.bapbap.paris,4,12
1051,Dear Muesli,https://www.welcometothejungle.co/fr/companies/dear-muesli,Paris,https://www.dearmuesli.com,0,10
1052,SALES LAB FRANCE,https://www.welcometothejungle.co/fr/companies/sales-lab-france,Paris,https://www.saleslab.fr,0,12
1053,LUCILE WOODWARD SAS,https://www.welcometothejungle.co/fr/companies/lucile-woodward-sas,Boulogne-Billancourt,https://shop.lucilewoodward.com,3,6
1054,JC ARMAND et ASSOCIES,https://www.welcometothejungle.co/fr/companies/jc-armand-et-associes,Paris,https://www.jcarmand.com,0,4
1055,Urban Campus,https://www.welcometothejungle.co/fr/companies/urban-campus,Paris  Hamburg  Madrid,https://www.urbancampus.com,4,10
1056,Kwyk,https://www.welcometothejungle.co/fr/companies/kwyk,Paris,https://www.kwyk.fr,1,9
1057,Dispatcher,https://www.welcometothejungle.co/fr/companies/dispatcher,Paris,https://fr.dispatcher-pro.com,4,8
1058,Equinimo,https://www.welcometothejungle.co/fr/companies/equinimo,Paris  Suresnes,https://www.equinimo.fr,0,14
1059,Flatsy,https://www.welcometothejungle.co/fr/companies/flatsy,Paris,https://www.flatsy.fr,4,10
1060,Eldorado.co,https://www.welcometothejungle.co/fr/companies/eldorado,Paris,https://eldorado.co,0,12
1061,Ironhack France,https://www.welcometothejungle.co/fr/companies/ironhack-france,Paris  Barcelona,https://www.ironhack.com,7,13
1062,Dorothy Danahy,https://www.welcometothejungle.co/fr/companies/dorothy-danahy,Paris,https://www.dorothydanahy.com,1,6
1063,Prestigious,https://www.welcometothejungle.co/fr/companies/prestigious,Paris,https://www.prestigious.fr,2,6
1064,FUGU,https://www.welcometothejungle.co/fr/companies/fugu,Paris  Lyon,https://fugustructures.com,2,7
1065,GREENBIG,https://www.welcometothejungle.co/fr/companies/greenbig,Puteaux  Rouen,https://www.b-bot.com,1,6
1066,Digitools.io,https://www.welcometothejungle.co/fr/companies/digitools-io,Paris,https://digitools.io,3,5
1067,SnapEvent,https://www.welcometothejungle.co/fr/companies/snapevent,Paris,https://www.snapevent.fr,4,14
1068,C-Ways,https://www.welcometothejungle.co/fr/companies/c-ways,Paris,https://c-ways.com,2,12
1069,inSiti,https://www.welcometothejungle.co/fr/companies/insiti,Boulogne-Billancourt,https://insiti.com,3,8
1070,Shotgun,https://www.welcometothejungle.co/fr/companies/shotgun,Paris,https://shotgun.live,0,9
1071,SIMPROM,https://www.welcometothejungle.co/fr/companies/simprom,Paris,https://www.simprom.com,3,6
1072,Yuka,https://www.welcometothejungle.co/fr/companies/yuka,Paris,https://yuka.io,0,9
1073,Study Advisor,https://www.welcometothejungle.co/fr/companies/study-advisor,Paris,https://www.studyadvisor.fr,4,13
1074,Merito,https://www.welcometothejungle.co/fr/companies/merito,Paris,https://merito.fr,0,13
1075,WHITE bIRD,https://www.welcometothejungle.co/fr/companies/white-bird-jewellery,Paris,https://www.whitebirdjewellery.com,2,14
1076,Plum Guide,https://www.welcometothejungle.co/fr/companies/the-plum-guide,Paris,https://www.plumguide.com,1,7
1077,Tictactrip,https://www.welcometothejungle.co/fr/companies/tictactrip,Paris,https://www.tictactrip.eu,2,7
1078,Homepilot,https://www.welcometothejungle.co/fr/companies/homepilot,Paris,https://www.homepilot.fr,5,10
1079,Witivio,https://www.welcometothejungle.co/fr/companies/witivio,Lyon  Paris,https://www.witivio.com,2,8
1080,La Capsule,https://www.welcometothejungle.co/fr/companies/la-capsule,Paris,https://lacapsule.io,2,8
1081,Gest4U,https://www.welcometothejungle.co/fr/companies/gest4u,Caluire  Paris,https://gest4u.fr,1,4
1082,PAZZI,https://www.welcometothejungle.co/fr/companies/ekim,Montévrain - Marne La Vallée,https://www.pazzi.co,1,13
1083,Etoffe.com,https://www.welcometothejungle.co/fr/companies/etoffe-com,Joinville-Le-Pont  Paris,https://www.etoffe.com,4,12
1084,Explore Media,https://www.welcometothejungle.co/fr/companies/explore-media,Paris,https://www.exploremedia.io,5,10
1085,Jam,https://www.welcometothejungle.co/fr/companies/jam,Paris,https://hellojam.fr,1,10
1086,SkyReal,https://www.welcometothejungle.co/fr/companies/skyreal,Paris,https://sky-real.com,0,11
1087,Livestorm,https://www.welcometothejungle.co/fr/companies/livestorm,Paris,https://livestorm.co,4,11
1088,Appaloosa,https://www.welcometothejungle.co/fr/companies/appaloosa,Paris,https://www.appaloosa-store.com,2,10
1089,Little Gustave,https://www.welcometothejungle.co/fr/companies/little-gustave,Paris,https://littlegustave.com,0,6
1090,Startup Factory,https://www.welcometothejungle.co/fr/companies/startup-factory,Bruxelles  Gent  Genval  Paris,https://www.startupfactory.be,17,14
1091,MyGladys,https://www.welcometothejungle.co/fr/companies/mygladys,Lyon  Paris,https://mygladys.fr,0,10
1092,Nivac,https://www.welcometothejungle.co/fr/companies/nivac,Boulogne Billancourt,https://www.nivac.com,0,12
1093,Dupont Lewis,https://www.welcometothejungle.co/fr/companies/dupont-lewis,Paris,https://www.dupontlewis.com,1,9
1094,Pathfinder,https://www.welcometothejungle.co/fr/companies/pathfinder,Paris,https://www.meetpathfinder.com,3,10
1095,LBMG WORKLABS,https://www.welcometothejungle.co/fr/companies/lbmg,Paris  Nancy,https://www.lbmg-worklabs.com,1,10
1096,Switch Collective,https://www.welcometothejungle.co/fr/companies/switch-collective,Paris,https://www.switchcollective.com,1,8
1097,Tshirt corner,https://www.welcometothejungle.co/fr/companies/tshirt-corner,Chantilly,https://www.tshirt-corner.com,5,7
1098,Wellstone,https://www.welcometothejungle.co/fr/companies/wellstone,Paris,https://www.wellstone.fr,2,12
1099,Syartec,https://www.welcometothejungle.co/fr/companies/syartec,Aix-En-Provence,https://www.syartec.com,0,14
1100,GuestReady,https://www.welcometothejungle.co/fr/companies/guestready,Paris  Biarritz  Londres,https://www.guestready.com,15,10
1101,Samson sur Mesure,https://www.welcometothejungle.co/fr/companies/samson-sur-mesure,Paris,https://samsonsurmesure.fr,2,14
1102,Hubworkair,https://www.welcometothejungle.co/fr/companies/hubworkair,Paris  Saint-Mandé,https://www.hubworkair.com,0,7
1103,REMIX COMMUNITY,https://www.welcometothejungle.co/fr/companies/remix-community,Paris,https://www.remixcoworking.com,1,11
1104,Newsbridge,https://www.welcometothejungle.co/fr/companies/newsbridge,Boulogne-Billancourt  Paris,https://www.newsbridge.io,1,10
1105,Gympass,https://www.welcometothejungle.co/fr/companies/gympass,Paris,https://www.gympass.com,2,13
1106,Marketing 1by1,https://www.welcometothejungle.co/fr/companies/marketing-1by1,Lille,https://www.marketing1by1.com,0,10
1107,DiGEiZ,https://www.welcometothejungle.co/fr/companies/digeiz,Boulogne-Billancourt,https://digeiz.com,1,9
1108,Crafty,https://www.welcometothejungle.co/fr/companies/crafty,Paris,https://crafty.im,0,4
1109,Change the Work,https://www.welcometothejungle.co/fr/companies/change-the-work,Paris,https://www.changethework.com,5,4
1110,Glory4Gamers,https://www.welcometothejungle.co/fr/companies/glory4gamers,Paris,https://eu.glory4gamers.com,0,12
1111,WedR,https://www.welcometothejungle.co/fr/companies/wedr,Paris,https://www.wedr.fr,4,10
1112,Kowffice,https://www.welcometothejungle.co/fr/companies/kowffice,Paris,https://kowffice.com,8,6
1113,Skapa,https://www.welcometothejungle.co/fr/companies/skapa,Paris  Marseille,https://www.skapa.fr,0,10
1114,Lion,https://www.welcometothejungle.co/fr/companies/lion,Paris,https://joinlion.co,1,10
1115,La Belle Assiette,https://www.welcometothejungle.co/fr/companies/la-belle-assiette,Paris,https://labelleassiette.fr,3,13
1116,ALTAIDE,https://www.welcometothejungle.co/fr/companies/altaide,Paris  Bordeaux  Göteborg  Marseille,https://www.altaide.com,2,10
1117,Flaneurz,https://www.welcometothejungle.co/fr/companies/flaneurz,La Courneuve,https://www.flaneurz.com,8,7
1118,SportEasy,https://www.welcometothejungle.co/fr/companies/sporteasy,Paris,https://www.sporteasy.net,0,11
1119,TABESTO,https://www.welcometothejungle.co/fr/companies/tabesto,Paris,https://www.tabesto.com,4,11
1120,MAMA WORKS,https://www.welcometothejungle.co/fr/companies/mama-works,Paris  Bordeaux  Lille  Lyon,https://www.mamaworks.com,0,11
1121,BureauxLocaux,https://www.welcometothejungle.co/fr/companies/bureauxlocaux,Paris,https://www.bureauxlocaux.com,2,14
1122,You2You,https://www.welcometothejungle.co/fr/companies/you2you,Paris,https://you2you.fr,3,10
1123,WeMoms,https://www.welcometothejungle.co/fr/companies/wemoms,Paris,https://www.wemoms.fr,3,14
1124,Solen,https://www.welcometothejungle.co/fr/companies/solen,Paris,https://www.solen.co,3,10
1125,Firsty,https://www.welcometothejungle.co/fr/companies/firsty,Paris,https://www.firsty.co,0,2
1126,Appie Cidre,https://www.welcometothejungle.co/fr/companies/appie-cidre,Pantin  Lyon,https://appie.fr,0,9
1127,Maison Labiche,https://www.welcometothejungle.co/fr/companies/maison-labiche,Paris,https://www.maisonlabiche.com,4,13
1128,"Okoni  l'agence des ""consultants-makers""",https://www.welcometothejungle.co/fr/companies/okoni,Montreuil,https://okoni.fr,1,13
1129,My Mooc,https://www.welcometothejungle.co/fr/companies/my-mooc,Paris  Nantes,https://www.my-mooc.com,2,10
1130,Albus Conseil,https://www.welcometothejungle.co/fr/companies/albus-conseil,Paris,https://www.albus-conseil.com,2,10
1131,VAPE47,https://www.welcometothejungle.co/fr/companies/vape47,Paris,https://www.vape47.com,0,5
1132,QualiSocial,https://www.welcometothejungle.co/fr/companies/qualisocial,Paris,https://www.qualisocial.com,6,11
1133,A line,https://www.welcometothejungle.co/fr/companies/a-line,Paris,https://www.aline.work,0,8
1134,The Cool Republic,https://www.welcometothejungle.co/fr/companies/the-cool-republic,Paris,https://www.thecoolrepublic.com,5,12
1135,Kawa Coffee,https://www.welcometothejungle.co/fr/companies/kawa-coffee,Paris  Marseille,https://kawa.coffee,0,6
1136,Tipeee,https://www.welcometothejungle.co/fr/companies/tipeee,Paris,https://www.tipeee.com,3,10
1137,Mapstr,https://www.welcometothejungle.co/fr/companies/mapstr,Paris,https://mapstr.com,2,10
1138,THiME,https://www.welcometothejungle.co/fr/companies/thime,Neuilly-Sur-Seine,https://thime.fr,2,12
1139,My Pop Up Store,https://www.welcometothejungle.co/fr/companies/my-pop-up-store,Paris  Hossegor,https://www.mypopupstore.fr,2,5
1140,OH MY BAND !,https://www.welcometothejungle.co/fr/companies/redstart,Paris,https://www.ohmyband.fr,29,0
1141,Dartagnans,https://www.welcometothejungle.co/fr/companies/dartagnans,Moins de 15 salariés,https://www.dartagnans.fr,1,13
1142,UntieNots,https://www.welcometothejungle.co/fr/companies/untienots,Moins de 15 salariés,https://www.untienots.com,0,11
1143,LaBoxHomme,https://www.welcometothejungle.co/fr/companies/laboxhomme,Moins de 15 salariés,https://www.laboxhomme.com,2,5
1144,Facilogi,https://www.welcometothejungle.co/fr/companies/facilogi,Moins de 15 salariés,https://www.facilogi.com,0,10
1145,Kicklox,https://www.welcometothejungle.co/fr/companies/kicklox,Moins de 15 salariés,https://www.kicklox.com,11,12
1146,Cartelis,https://www.welcometothejungle.co/fr/companies/cartelis,Moins de 15 salariés,https://www.cartelis.com,3,5
1147,Liberté Living-lab,https://www.welcometothejungle.co/fr/companies/liberte-living-lab,Moins de 15 salariés,https://liberte.paris,2,10
1148,TalentView,https://www.welcometothejungle.co/fr/companies/talentview,Moins de 15 salariés,https://www.talentview.fr,2,5
1149,Justice.cool,https://www.welcometothejungle.co/fr/companies/justice-cool,Moins de 15 salariés,https://www.justice.cool,3,11
1150,Dermway Paris,https://www.welcometothejungle.co/fr/companies/dermway-paris,Moins de 15 salariés,https://www.dermway.com,1,5
1151,Antilop,https://www.welcometothejungle.co/fr/companies/antilop,Moins de 15 salariés,https://www.antilop.fr,3,11
1152,My Travel Mate,https://www.welcometothejungle.co/fr/companies/my-travel-mate,Moins de 15 salariés,https://www.my-travelmate.com,0,11
1153,Club Employés,https://www.welcometothejungle.co/fr/companies/club-employes,Moins de 15 salariés,https://www.club-employes.com,9,8
1154,Lunabee Studio,https://www.welcometothejungle.co/fr/companies/lunabee-studio,Moins de 15 salariés,https://www.lunabee.studio,4,12
1155,Yumi,https://www.welcometothejungle.co/fr/companies/yumi,Moins de 15 salariés,https://www.yumi.fr,9,14
1156,Wiboo,https://www.welcometothejungle.co/fr/companies/wiboo,Moins de 15 salariés,https://wiboo.fr,3,6
1157,Choose,https://www.welcometothejungle.co/fr/companies/choose,Moins de 15 salariés,https://appchoose.io,2,14
1158,Réseau Entreprendre Paris,https://www.welcometothejungle.co/fr/companies/reseau-entreprendre-paris,Moins de 15 salariés,https://www.reseau-entreprendre-paris.fr,0,8
1159,FOR ME LAB,https://www.welcometothejungle.co/fr/companies/for-me-lab,Moins de 15 salariés,https://formelab.com,2,4
1160,MAKE ICI,https://www.welcometothejungle.co/fr/companies/make-ici,Moins de 15 salariés,https://www.makeici.org,1,12
1161,Septieme Largeur,https://www.welcometothejungle.co/fr/companies/septieme-largeur,Moins de 15 salariés,https://www.septiemelargeur.fr,2,8
1162,OpeningStage,https://www.welcometothejungle.co/fr/companies/openingstage,Moins de 15 salariés,https://www.openingstage.fr,0,6
1163,Skippair,https://www.welcometothejungle.co/fr/companies/skippair,Nantes,https://skippair.com,2,6
1164,Skillwise,https://www.welcometothejungle.co/fr/companies/skillwise,Paris,https://www.skillwise.fr,1,5
1165,émoi émoi,https://www.welcometothejungle.co/fr/companies/emoi-emoi,Paris,https://www.emoi-emoi.com,2,11
1166,Lumini,https://www.welcometothejungle.co/fr/companies/lumini,Paris  Nantes,https://www.lumini.fr,3,11
1167,INSIDR,https://www.welcometothejungle.co/fr/companies/insidr,Paris,https://insidr.co,6,5
1168,Twinin,https://www.welcometothejungle.co/fr/companies/twinin,Paris  Nantes,https://www.twinin.fr,0,10
1169,Gifts for Change,https://www.welcometothejungle.co/fr/companies/gifts-for-change,Paris,https://www.giftsforchange.fr,2,7
1170,Welp,https://www.welcometothejungle.co/fr/companies/welp,Paris,https://www.welp.fr,1,5
